order_id,date,product,category,quantity,unit_price,discount_percentage,region,payment_method,customer_segment,sales_channel,shipping_method,customer_id,salesperson_id,customer_name,country,state,salesperson_name,discount_amount,subtotal,total_amount,shipping_cost,final_amount,returned
ORD-000613,2021-06-12T22:00:00.000000,Desktop,Peripherals,3,406.53,0,North,PayPal,Consumer,Distributor,Next Day,CUST-00293,SP-030,Maria Smith,United States,Michigan,Wei Singh,0.0,1219.59,1219.59,50,1269.59,false
ORD-000182,2021-06-15T15:00:00.000000,Tablet,Accessories,10,187.46,10,West,Bank Transfer,Consumer,Direct Sales,Express,CUST-00154,SP-007,Karen Tremblay,United States,California,Juan Cohen,187.46,1874.6,1687.14,25,1712.14,false
ORD-000388,2021-06-15T18:00:00.000000,Speaker,Electronics,5,768.28,5,Central,PayPal,Enterprise,Retail Store,Pickup,CUST-00380,SP-013,Isabella Oliveira,Germany,Lower Saxony,Ava Jones,192.07,3841.4,3649.33,0,3649.33,false
ORD-000666,2021-06-16T04:00:00.000000,Desktop,Accessories,2,1249.5,15,North,Cash,Enterprise,Direct Sales,Express,CUST-00405,SP-033,Akiko Singh,Australia,South Australia,Yan Tremblay,374.85,2499.0,2124.15,25,2149.15,false
ORD-000477,2021-06-16T21:00:00.000000,Headphones,Accessories,10,380.97,10,North,PayPal,Small Business,Direct Sales,Express,CUST-00105,SP-017,Yan Johnson,United States,Michigan,Yan Wang,380.97,3809.7,3428.73,25,3453.73,false
ORD-000506,2021-06-17T06:00:00.000000,Speaker,Peripherals,6,433.47,5,East,Credit Card,Government,Online,Express,CUST-00150,SP-034,Robert Takahashi,Australia,Western Australia,Luis Zhang,130.04,2600.82,2470.78,25,2495.78,false
ORD-000162,2021-06-18T01:00:00.000000,Laptop,Electronics,4,912.96,5,Central,Bank Transfer,Small Business,Retail Store,Next Day,CUST-00171,SP-033,Karen Oliveira,United States,Texas,Yan Tremblay,182.59,3651.84,3469.25,50,3519.25,false
ORD-000657,2021-06-19T11:00:00.000000,Mouse,Electronics,9,1999.14,0,West,Cash,Consumer,Retail Store,Express,CUST-00401,SP-016,Pavel Chen,United Kingdom,Northern Ireland,Ming Smirnov,0.0,17992.26,17992.26,25,18017.26,true
ORD-000322,2021-06-20T14:00:00.000000,Monitor,Electronics,2,474.45,15,Central,PayPal,Enterprise,Retail Store,Standard,CUST-00026,SP-009,Barbara Fischer,United Kingdom,Northern Ireland,Fatima Smith,142.34,948.9,806.56,10,816.56,false
ORD-000866,2021-06-23T05:00:00.000000,Desktop,Electronics,4,836.26,15,West,Cash,Government,Retail Store,Express,CUST-00473,SP-022,Linda Levy,Canada,Ontario,Liam Williams,501.76,3345.04,2843.28,25,2868.28,false
ORD-000210,2021-06-24T12:00:00.000000,Mouse,Accessories,9,428.03,15,West,Debit Card,Government,Direct Sales,Next Day,CUST-00032,SP-040,Elizabeth Nowak,Australia,New South Wales,Karen Le,577.84,3852.27,3274.43,50,3324.43,false
ORD-000966,2021-06-26T14:00:00.000000,Monitor,Peripherals,1,148.71,10,Central,Bank Transfer,Consumer,Retail Store,Pickup,CUST-00308,SP-014,Hiroshi Garcia,Australia,South Australia,Sarah Ahmed,14.87,148.71,133.84,0,133.84,false
ORD-000064,2021-06-26T21:00:00.000000,Speaker,Peripherals,2,1227.09,20,South,Credit Card,Government,Distributor,Next Day,CUST-00092,SP-040,James Wang,United States,North Carolina,Karen Le,490.84,2454.18,1963.34,50,2013.34,false
ORD-000176,2021-06-29T05:00:00.000000,Tablet,Electronics,10,1540.66,15,North,PayPal,Enterprise,Distributor,Next Day,CUST-00055,SP-022,William Nielsen,United Kingdom,Scotland,Liam Williams,2310.99,15406.6,13095.61,50,13145.61,false
ORD-000933,2021-07-02T09:00:00.000000,Headphones,Peripherals,4,100.25,15,South,Cash,Consumer,Distributor,Express,CUST-00128,SP-050,Fatima Sharma,Australia,Tasmania,Emma Ivanov,60.15,401.0,340.85,25,365.85,false
ORD-000205,2021-07-05T07:00:00.000000,Mouse,Accessories,7,1758.82,0,South,Bank Transfer,Government,Online,Express,CUST-00221,SP-027,Thomas Ahmed,Canada,Ontario,Sofia Davis,0.0,12311.74,12311.74,25,12336.74,true
ORD-000920,2021-07-05T19:00:00.000000,Laptop,Accessories,5,62.44,0,North,Credit Card,Consumer,Online,Next Day,CUST-00327,SP-045,Elena Kowalski,United Kingdom,England,Yuki Wang,0.0,312.2,312.2,50,362.2,true
ORD-000274,2021-07-06T03:00:00.000000,Keyboard,Accessories,2,974.8,5,North,Cash,Consumer,Online,Standard,CUST-00138,SP-041,Ava Johnson,Canada,Manitoba,Barbara Santos,97.48,1949.6,1852.12,10,1862.12,true
ORD-000984,2021-07-08T05:00:00.000000,Smartphone,Peripherals,7,780.71,10,East,Bank Transfer,Consumer,Online,Express,CUST-00018,SP-023,Patricia Lee,Germany,Saxony,Yan Fischer,546.5,5464.97,4918.47,25,4943.47,false
ORD-000447,2021-07-09T16:00:00.000000,Headphones,Accessories,2,1861.82,10,South,Cash,Consumer,Retail Store,Standard,CUST-00313,SP-019,Akiko Garcia,Canada,Saskatchewan,Anna Miller,372.36,3723.64,3351.28,10,3361.28,false
ORD-000855,2021-07-15T18:00:00.000000,Printer,Accessories,3,1146.27,5,West,Debit Card,Small Business,Distributor,Standard,CUST-00343,SP-033,John Jones,United Kingdom,Scotland,Yan Tremblay,171.94,3438.81,3266.87,10,3276.87,false
ORD-000916,2021-07-17T11:00:00.000000,Speaker,Peripherals,8,1167.43,15,South,PayPal,Government,Direct Sales,Express,CUST-00047,SP-013,Fatima Smirnov,Canada,Nova Scotia,Ava Jones,1400.92,9339.44,7938.52,25,7963.52,false
ORD-000546,2021-07-18T04:00:00.000000,Tablet,Peripherals,1,1364.29,5,North,Credit Card,Small Business,Retail Store,Standard,CUST-00366,SP-002,Ming Rodriguez,Germany,Lower Saxony,James Roy,68.21,1364.29,1296.08,10,1306.08,false
ORD-000537,2021-07-18T05:00:00.000000,Monitor,Electronics,8,907.49,15,West,Debit Card,Enterprise,Distributor,Pickup,CUST-00376,SP-008,Mia Wang,United Kingdom,England,Omar Cohen,1088.99,7259.92,6170.93,0,6170.93,false
ORD-000918,2021-07-18T23:00:00.000000,Smartphone,Electronics,5,126.58,20,North,Debit Card,Small Business,Online,Standard,CUST-00108,SP-008,Mary Ahmed,Australia,South Australia,Omar Cohen,126.58,632.9,506.32,10,516.32,false
ORD-000227,2021-07-21T16:00:00.000000,Printer,Accessories,3,1478.18,20,South,Debit Card,Enterprise,Distributor,Next Day,CUST-00204,SP-033,Susan Nowak,United States,Illinois,Yan Tremblay,886.91,4434.54,3547.63,50,3597.63,false
ORD-000323,2021-07-25T14:00:00.000000,Mouse,Peripherals,8,1340.28,0,West,Debit Card,Small Business,Retail Store,Next Day,CUST-00271,SP-017,Noah Williams,United Kingdom,Wales,Yan Wang,0.0,10722.24,10722.24,50,10772.24,false
ORD-000297,2021-07-27T16:00:00.000000,Keyboard,Peripherals,1,446.77,10,South,Credit Card,Government,Online,Pickup,CUST-00395,SP-009,Thomas Jones,Germany,North Rhine-Westphalia,Fatima Smith,44.68,446.77,402.09,0,402.09,false
ORD-000923,2021-07-28T01:00:00.000000,Mouse,Accessories,7,820.55,0,North,Cash,Enterprise,Direct Sales,Standard,CUST-00309,SP-025,Omar Jensen,Germany,Hesse,Joseph Smirnov,0.0,5743.85,5743.85,10,5753.85,false
ORD-000245,2021-07-31T23:00:00.000000,Speaker,Electronics,1,1921.73,10,East,Debit Card,Consumer,Direct Sales,Standard,CUST-00362,SP-044,Akiko Martin,Australia,Queensland,Emma Kumar,192.17,1921.73,1729.56,10,1739.56,false
ORD-000999,2021-08-01T03:00:00.000000,Monitor,Accessories,3,461.7,10,West,PayPal,Government,Online,Express,CUST-00077,SP-019,Jessica Suzuki,United States,New York,Anna Miller,138.51,1385.1,1246.59,25,1271.59,false
ORD-000022,2021-08-04T19:00:00.000000,Mouse,Electronics,3,1261.52,5,North,Debit Card,Government,Retail Store,Next Day,CUST-00207,SP-014,Mason Wang,Germany,North Rhine-Westphalia,Sarah Ahmed,189.23,3784.56,3595.33,50,3645.33,false
ORD-000039,2021-08-06T20:00:00.000000,Keyboard,Accessories,4,865.75,0,Central,Credit Card,Small Business,Retail Store,Pickup,CUST-00359,SP-026,Joseph Liu,United States,Texas,Charles Ivanov,0.0,3463.0,3463.0,0,3463.0,false
ORD-000661,2021-08-07T06:00:00.000000,Tablet,Electronics,4,382.88,15,Central,Credit Card,Consumer,Retail Store,Pickup,CUST-00112,SP-007,Karen Weber,United Kingdom,Northern Ireland,Juan Cohen,229.73,1531.52,1301.79,0,1301.79,false
ORD-000115,2021-08-07T08:00:00.000000,Speaker,Peripherals,4,67.66,0,Central,Cash,Government,Distributor,Standard,CUST-00161,SP-047,Li Li,United Kingdom,Scotland,Jennifer Chen,0.0,270.64,270.64,10,280.64,false
ORD-000890,2021-08-08T19:00:00.000000,Smartphone,Accessories,10,1918.33,20,East,PayPal,Small Business,Online,Next Day,CUST-00245,SP-031,Noah Schmidt,United Kingdom,England,Lucas Nielsen,3836.66,19183.3,15346.64,50,15396.64,false
ORD-000567,2021-08-09T05:00:00.000000,Speaker,Accessories,2,946.19,20,Central,Debit Card,Small Business,Distributor,Standard,CUST-00443,SP-037,Isabella Liu,United Kingdom,Scotland,Liam Ivanov,378.48,1892.38,1513.9,10,1523.9,false
ORD-000751,2021-08-09T16:00:00.000000,Keyboard,Electronics,5,158.43,20,East,Credit Card,Consumer,Online,Standard,CUST-00140,SP-035,Carlos Smith,Germany,North Rhine-Westphalia,Liam Singh,158.43,792.15,633.72,10,643.72,false
ORD-000250,2021-08-10T02:00:00.000000,Desktop,Electronics,2,1104.76,15,West,Bank Transfer,Consumer,Online,Next Day,CUST-00249,SP-043,Li Miller,Australia,Queensland,Elizabeth Fischer,331.43,2209.52,1878.09,50,1928.09,false
ORD-000286,2021-08-12T01:00:00.000000,Monitor,Electronics,4,700.58,10,South,Bank Transfer,Enterprise,Direct Sales,Standard,CUST-00308,SP-043,Hiroshi Garcia,Australia,South Australia,Elizabeth Fischer,280.23,2802.32,2522.09,10,2532.09,false
ORD-000785,2021-08-12T20:00:00.000000,Desktop,Accessories,4,1154.88,0,North,Bank Transfer,Government,Retail Store,Next Day,CUST-00418,SP-027,Patricia Martinez,Canada,British Columbia,Sofia Davis,0.0,4619.52,4619.52,50,4669.52,false
ORD-000430,2021-08-16T03:00:00.000000,Smartphone,Electronics,9,1536.49,20,West,Debit Card,Consumer,Direct Sales,Pickup,CUST-00254,SP-046,Jennifer Chen,United Kingdom,Scotland,Sofia Li,2765.68,13828.41,11062.73,0,11062.73,false
ORD-000385,2021-08-16T16:00:00.000000,Headphones,Electronics,3,416.06,10,South,Credit Card,Consumer,Retail Store,Pickup,CUST-00470,SP-047,Anna Mueller,Australia,South Australia,Jennifer Chen,124.82,1248.18,1123.36,0,1123.36,false
ORD-000203,2021-08-17T10:00:00.000000,Smartphone,Peripherals,3,1035.99,20,East,Cash,Consumer,Direct Sales,Express,CUST-00127,SP-008,Barbara Ahmed,Germany,Saxony,Omar Cohen,621.59,3107.97,2486.38,25,2511.38,false
ORD-000800,2021-08-18T01:00:00.000000,Keyboard,Peripherals,3,1209.95,5,South,PayPal,Enterprise,Retail Store,Next Day,CUST-00250,SP-004,Elizabeth Santos,United Kingdom,Wales,Ming Roy,181.49,3629.85,3448.36,50,3498.36,false
ORD-000912,2021-08-19T14:00:00.000000,Smartphone,Peripherals,9,1696.21,0,Central,PayPal,Small Business,Distributor,Pickup,CUST-00373,SP-041,Charlotte Martinez,Canada,Quebec,Barbara Santos,0.0,15265.89,15265.89,0,15265.89,false
ORD-000990,2021-08-20T23:00:00.000000,Smartphone,Accessories,1,487.42,0,West,Bank Transfer,Consumer,Direct Sales,Express,CUST-00140,SP-034,Carlos Smith,Germany,North Rhine-Westphalia,Luis Zhang,0.0,487.42,487.42,25,512.42,false
ORD-000562,2021-08-21T23:00:00.000000,Speaker,Accessories,2,330.95,5,South,Bank Transfer,Enterprise,Direct Sales,Pickup,CUST-00351,SP-003,William Miller,Canada,Quebec,Mia Schmidt,33.1,661.9,628.8,0,628.8,false
ORD-000426,2021-08-22T19:00:00.000000,Laptop,Peripherals,3,502.44,10,South,Cash,Consumer,Retail Store,Standard,CUST-00308,SP-015,Hiroshi Garcia,Australia,South Australia,Ming Nielsen,150.73,1507.32,1356.59,10,1366.59,false
ORD-000478,2021-08-23T07:00:00.000000,Keyboard,Accessories,4,87.33,5,West,Debit Card,Consumer,Online,Express,CUST-00324,SP-026,Patricia Le,United States,North Carolina,Charles Ivanov,17.47,349.32,331.85,25,356.85,false
ORD-000864,2021-08-23T19:00:00.000000,Mouse,Accessories,8,741.6,5,South,PayPal,Consumer,Direct Sales,Pickup,CUST-00308,SP-040,Hiroshi Garcia,Australia,South Australia,Karen Le,296.64,5932.8,5636.16,0,5636.16,false
ORD-000208,2021-08-27T07:00:00.000000,Keyboard,Accessories,5,1129.07,20,North,PayPal,Government,Distributor,Standard,CUST-00411,SP-031,Charlotte Kowalski,Canada,Saskatchewan,Lucas Nielsen,1129.07,5645.35,4516.28,10,4526.28,false
ORD-000456,2021-08-28T17:00:00.000000,Mouse,Accessories,8,1206.66,20,West,Debit Card,Government,Direct Sales,Next Day,CUST-00427,SP-015,Fatima Li,United States,Georgia,Ming Nielsen,1930.66,9653.28,7722.62,50,7772.62,false
ORD-000899,2021-08-31T11:00:00.000000,Desktop,Electronics,6,1086.02,20,East,Debit Card,Small Business,Retail Store,Standard,CUST-00017,SP-038,Ava Lee,Australia,Western Australia,Sofia Mueller,1303.22,6516.12,5212.9,10,5222.9,false
ORD-000495,2021-09-01T01:00:00.000000,Printer,Electronics,2,151.38,10,Central,Bank Transfer,Small Business,Distributor,Standard,CUST-00005,SP-037,Mason Lee,Germany,Saxony,Liam Ivanov,30.28,302.76,272.48,10,282.48,false
ORD-000949,2021-09-01T06:00:00.000000,Printer,Accessories,7,1801.03,5,West,Credit Card,Small Business,Direct Sales,Pickup,CUST-00080,SP-037,Joseph Singh,Australia,Western Australia,Liam Ivanov,630.36,12607.21,11976.85,0,11976.85,false
ORD-000931,2021-09-02T06:00:00.000000,Monitor,Electronics,9,568.56,10,East,Debit Card,Consumer,Distributor,Express,CUST-00081,SP-044,Liam Liu,Germany,Baden-Württemberg,Emma Kumar,511.7,5117.04,4605.34,25,4630.34,false
ORD-000507,2021-09-02T15:00:00.000000,Tablet,Electronics,1,1487.98,0,North,Cash,Small Business,Retail Store,Express,CUST-00411,SP-048,Charlotte Kowalski,Canada,Saskatchewan,Hiroshi Popov,0.0,1487.98,1487.98,25,1512.98,false
ORD-000505,2021-09-05T02:00:00.000000,Laptop,Accessories,6,1777.88,0,South,Cash,Enterprise,Online,Standard,CUST-00093,SP-044,Jennifer Singh,United Kingdom,Northern Ireland,Emma Kumar,0.0,10667.28,10667.28,10,10677.28,false
ORD-000370,2021-09-05T05:00:00.000000,Laptop,Accessories,3,1400.1,15,East,Cash,Small Business,Online,Pickup,CUST-00016,SP-042,Yuki Nowak,Canada,Ontario,Barbara Ivanov,630.04,4200.3,3570.26,0,3570.26,false
ORD-000145,2021-09-05T16:00:00.000000,Tablet,Accessories,3,1488.94,15,Central,Debit Card,Government,Online,Next Day,CUST-00258,SP-007,Wei Martin,Germany,North Rhine-Westphalia,Juan Cohen,670.02,4466.82,3796.8,50,3846.8,false
ORD-000874,2021-09-05T20:00:00.000000,Keyboard,Accessories,9,855.69,5,South,Bank Transfer,Enterprise,Online,Next Day,CUST-00373,SP-029,Charlotte Martinez,Canada,Quebec,Isabella Popov,385.06,7701.21,7316.15,50,7366.15,false
ORD-000876,2021-09-08T17:00:00.000000,Printer,Electronics,7,1333.41,20,Central,PayPal,Enterprise,Direct Sales,Express,CUST-00437,SP-024,Robert Nielsen,Canada,Saskatchewan,Richard Kumar,1866.77,9333.87,7467.1,25,7492.1,false
ORD-000818,2021-09-08T23:00:00.000000,Keyboard,Accessories,4,1399.42,10,East,Bank Transfer,Government,Online,Next Day,CUST-00381,SP-040,Karen Garcia,Canada,Quebec,Karen Le,559.77,5597.68,5037.91,50,5087.91,false
ORD-000881,2021-09-09T17:00:00.000000,Laptop,Peripherals,5,1663.24,0,Central,Credit Card,Consumer,Online,Standard,CUST-00356,SP-004,Patricia Martinez,United Kingdom,Wales,Ming Roy,0.0,8316.2,8316.2,10,8326.2,false
ORD-000614,2021-09-10T05:00:00.000000,Keyboard,Electronics,9,1660.14,20,Central,Cash,Enterprise,Online,Pickup,CUST-00210,SP-026,Ava Mohamed,Australia,New South Wales,Charles Ivanov,2988.25,14941.26,11953.01,0,11953.01,false
ORD-000900,2021-09-14T21:00:00.000000,Smartphone,Accessories,4,1371.0,5,East,Debit Card,Small Business,Direct Sales,Next Day,CUST-00370,SP-022,William Kumar,Germany,Bavaria,Liam Williams,274.2,5484.0,5209.8,50,5259.8,false
ORD-000853,2021-09-17T02:00:00.000000,Laptop,Accessories,8,1330.0,15,East,PayPal,Enterprise,Distributor,Pickup,CUST-00122,SP-008,Noah Ivanov,Australia,New South Wales,Omar Cohen,1596.0,10640.0,9044.0,0,9044.0,false
ORD-000395,2021-09-17T09:00:00.000000,Speaker,Accessories,10,1136.81,15,South,Debit Card,Small Business,Distributor,Express,CUST-00215,SP-034,Lucas Johnson,United Kingdom,England,Luis Zhang,1705.21,11368.1,9662.89,25,9687.89,false
ORD-000737,2021-09-19T20:00:00.000000,Smartphone,Peripherals,9,1210.67,15,Central,Credit Card,Consumer,Retail Store,Pickup,CUST-00304,SP-007,Sophia Sato,Germany,Hesse,Juan Cohen,1634.4,10896.03,9261.63,0,9261.63,false
ORD-000234,2021-09-20T11:00:00.000000,Laptop,Peripherals,4,521.0,20,Central,Debit Card,Enterprise,Online,Standard,CUST-00387,SP-043,Hiroshi Takahashi,Canada,Nova Scotia,Elizabeth Fischer,416.8,2084.0,1667.2,10,1677.2,false
ORD-000439,2021-09-20T23:00:00.000000,Smartphone,Electronics,6,1981.82,10,South,Credit Card,Small Business,Distributor,Express,CUST-00345,SP-007,Jennifer Nguyen,Canada,Alberta,Juan Cohen,1189.09,11890.92,10701.83,25,10726.83,false
ORD-000306,2021-09-22T11:00:00.000000,Headphones,Accessories,3,782.16,10,East,Bank Transfer,Enterprise,Distributor,Standard,CUST-00021,SP-005,Mia Mueller,Canada,Quebec,David Kim,234.65,2346.48,2111.83,10,2121.83,false
ORD-000354,2021-09-23T18:00:00.000000,Laptop,Electronics,3,578.34,0,North,Credit Card,Consumer,Online,Pickup,CUST-00295,SP-015,Jessica Miller,Australia,Tasmania,Ming Nielsen,0.0,1735.02,1735.02,0,1735.02,false
ORD-000731,2021-09-24T03:00:00.000000,Headphones,Accessories,4,412.18,10,North,Bank Transfer,Consumer,Distributor,Pickup,CUST-00378,SP-037,Maria Lee,Canada,Alberta,Liam Ivanov,164.87,1648.72,1483.85,0,1483.85,false
ORD-000384,2021-09-25T21:00:00.000000,Mouse,Electronics,8,1533.66,10,East,Bank Transfer,Consumer,Distributor,Pickup,CUST-00041,SP-011,Sophia Suzuki,Australia,Queensland,Carlos Kowalski,1226.93,12269.28,11042.35,0,11042.35,false
ORD-000098,2021-09-27T19:00:00.000000,Monitor,Accessories,6,928.0,10,East,Cash,Government,Distributor,Pickup,CUST-00067,SP-009,Jennifer Ivanov,Canada,Manitoba,Fatima Smith,556.8,5568.0,5011.2,0,5011.2,false
ORD-000288,2021-10-04T22:00:00.000000,Desktop,Accessories,9,930.02,5,South,PayPal,Consumer,Distributor,Standard,CUST-00430,SP-044,Mary Li,Australia,Tasmania,Emma Kumar,418.51,8370.18,7951.67,10,7961.67,false
ORD-000147,2021-10-05T20:00:00.000000,Mouse,Peripherals,8,183.49,0,South,Debit Card,Enterprise,Direct Sales,Standard,CUST-00147,SP-037,David Tremblay,Australia,Western Australia,Liam Ivanov,0.0,1467.92,1467.92,10,1477.92,false
ORD-000376,2021-10-06T08:00:00.000000,Tablet,Accessories,3,422.31,0,Central,Debit Card,Small Business,Distributor,Next Day,CUST-00075,SP-046,Sophia Popov,Germany,Bavaria,Sofia Li,0.0,1266.93,1266.93,50,1316.93,false
ORD-000339,2021-10-07T01:00:00.000000,Desktop,Accessories,5,1497.39,15,North,Cash,Enterprise,Retail Store,Express,CUST-00032,SP-010,Elizabeth Nowak,Australia,New South Wales,Charlotte Rodriguez,1123.04,7486.95,6363.91,25,6388.91,false
ORD-000645,2021-10-10T10:00:00.000000,Speaker,Peripherals,7,128.12,5,North,Cash,Government,Direct Sales,Express,CUST-00034,SP-044,Mason Johnson,United States,Illinois,Emma Kumar,44.84,896.84,852.0,25,877.0,false
ORD-000121,2021-10-10T13:00:00.000000,Printer,Accessories,8,228.21,20,North,Debit Card,Enterprise,Online,Next Day,CUST-00445,SP-016,Maria Chen,Germany,North Rhine-Westphalia,Ming Smirnov,365.14,1825.68,1460.54,50,1510.54,false
ORD-000913,2021-10-12T13:00:00.000000,Laptop,Electronics,6,993.84,5,East,PayPal,Consumer,Online,Express,CUST-00417,SP-044,Noah Nguyen,Canada,Saskatchewan,Emma Kumar,298.15,5963.04,5664.89,25,5689.89,false
ORD-000732,2021-10-12T20:00:00.000000,Keyboard,Peripherals,3,776.39,10,North,Bank Transfer,Small Business,Retail Store,Pickup,CUST-00244,SP-019,Liam Cohen,United Kingdom,Wales,Anna Miller,232.92,2329.17,2096.25,0,2096.25,false
ORD-000640,2021-10-15T03:00:00.000000,Tablet,Accessories,5,943.73,0,North,PayPal,Small Business,Direct Sales,Standard,CUST-00465,SP-029,Sophia Chen,Canada,Saskatchewan,Isabella Popov,0.0,4718.65,4718.65,10,4728.65,false
ORD-000170,2021-10-15T14:00:00.000000,Laptop,Peripherals,5,637.04,15,West,Credit Card,Consumer,Online,Express,CUST-00423,SP-016,Thomas Santos,Canada,Nova Scotia,Ming Smirnov,477.78,3185.2,2707.42,25,2732.42,false
ORD-000660,2021-10-15T18:00:00.000000,Keyboard,Peripherals,6,1663.73,0,Central,Bank Transfer,Small Business,Direct Sales,Next Day,CUST-00282,SP-016,Yuki Miller,Germany,Bavaria,Ming Smirnov,0.0,9982.38,9982.38,50,10032.38,false
ORD-000848,2021-10-16T16:00:00.000000,Headphones,Peripherals,7,1086.57,10,West,Debit Card,Consumer,Retail Store,Next Day,CUST-00154,SP-006,Karen Tremblay,United States,California,Robert Jensen,760.6,7605.99,6845.39,50,6895.39,false
ORD-000201,2021-10-17T19:00:00.000000,Keyboard,Electronics,1,687.15,10,West,Credit Card,Small Business,Direct Sales,Standard,CUST-00463,SP-042,Wei Nguyen,Germany,Bavaria,Barbara Ivanov,68.72,687.15,618.43,10,628.43,false
ORD-000812,2021-10-19T19:00:00.000000,Speaker,Accessories,1,556.36,10,South,Credit Card,Consumer,Online,Express,CUST-00069,SP-050,Jennifer Nguyen,Australia,Queensland,Emma Ivanov,55.64,556.36,500.72,25,525.72,false
ORD-000345,2021-10-22T10:00:00.000000,Smartphone,Accessories,7,1529.49,10,South,Debit Card,Enterprise,Online,Express,CUST-00001,SP-002,Michael Martinez,Australia,Tasmania,James Roy,1070.64,10706.43,9635.79,25,9660.79,false
ORD-000543,2021-10-22T11:00:00.000000,Laptop,Electronics,5,302.87,0,South,Credit Card,Government,Distributor,Next Day,CUST-00420,SP-007,Sarah Popov,Australia,Tasmania,Juan Cohen,0.0,1514.35,1514.35,50,1564.35,false
